Ticker,MaxDrawdown,DebtToEquity,ReturnSD,PriceChange12M,RSI,EarningsGrowth,ROE,ROA,OperatingMargin,EBITDAMargin,LogMarketCap,RevenueGrowth,PE,Sector,MaxDrawdown_ZScore,DebtToEquity_ZScore,ReturnSD_ZScore,PriceChange12M_ZScore,RSI_ZScore,EarningsGrowth_ZScore,ROE_ZScore,ROA_ZScore,OperatingMargin_ZScore,EBITDAMargin_ZScore,LogMarketCap_ZScore,RevenueGrowth_ZScore,PE_ZScore,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score
DLTR,0.38531266252511387,187.904,0.023609315094346137,0.051128864,46.093349408672985,,0.31693,0.06475,0.13514,0.11906999,23.640767289967528,0.09,15.9899,consumer-defensive,0.535617885164192,-0.08930745908656662,0.4921639321390463,0.28585830857597916,-0.22007024620234136,0.0,-0.028143852257587736,-0.19049354281920058,0.015943230119817867,-0.4427566610534266,-0.0001125698970776137,-0.01174488453782823,-0.5522891588110229,0.3128247860722239,0.02192935412454593,-0.16136270650259926,-0.0001125698970776137,-0.01174488453782823
SYY,0.2397981266908399,670.44,0.016842795066145184,0.055478692,57.9696954616788,-0.135,0.81894994,0.08294,0.03748,0.054629996,24.320045047653394,0.047,21.191668,consumer-defensive,-0.40392672896642917,0.6548449886461911,-0.44122351487930805,0.2984759653467973,0.9028993422661201,-0.2567420633245583,0.5708359409828587,0.20809669066690695,-0.855683439185441,-0.9776620825388525,0.4770467287007045,-0.21648679067023877,-0.3252218305762755,-0.06343508506651536,0.31487774809611974,-0.26360322251863194,0.4770467287007045,-0.21648679067023877
CASY,0.09467347836778009,75.146,0.016093314152943426,0.84362006,63.336155847505225,0.498,0.17882,0.07129,0.04975,0.08182,24.143643471878047,0.003,47.414944,consumer-defensive,-1.340953953963533,-0.2631994416566759,-0.5446084266577141,2.5846576875452594,1.4103257665305566,-0.12047256752166602,-0.19292834118533442,-0.047185124622436146,-0.7461722858742028,-0.7519624875045883,0.35313327619011353,-0.4259901364801473,0.8194753606253264,-0.7162539407593077,1.2915036288513833,-0.4345620597966404,0.35313327619011353,-0.4259901364801473
PEP,0.1201933956241364,244.837,0.013491453202179744,0.14615214,42.521326794218325,0.278,0.43879002,0.090909995,0.16961999,0.19587,26.05026936101465,0.085,23.637363,consumer-defensive,-1.1761793445143702,-0.001507105731026132,-0.9035143842560914,0.5614947433514975,-0.5578233520356766,-0.16783321377227628,0.11725214453066071,0.3827400204048458,0.3236810843219336,0.19474714937732715,1.6924444219696226,-0.035552082925317786,-0.2184624692731415,-0.693733611500496,-0.05472060748548511,0.2546050996586918,1.6924444219696226,-0.035552082925317786
PG,0.176196803350033,67.651,0.011254673733632316,-0.1390081,50.39770752289733,0.058,0.31112,0.10925999,0.23047,0.28878,26.541396843926908,0.074,21.086132,consumer-defensive,-0.8145817913891382,-0.2747580043250717,-1.2120602644115135,-0.2656768213641954,0.1869289468641176,-0.21519386002288657,-0.03507599244055932,0.7848361606752642,0.8667743829446215,0.9659772446223842,2.0374373834157136,-0.08792791937779496,-0.3298286830065612,-0.767133353375241,-0.09798057817432144,0.6456279489504276,2.0374373834157136,-0.08792791937779496
HRL,0.3428456917034296,4.244,0.016901218304566052,-0.29668874,54.518182068691566,-0.051,0.061160002,0.04428,0.11057,0.09977,23.18183162158847,-0.029,23.86517,consumer-defensive,0.2614211289075027,-0.37254236498083826,-0.4331644953051508,-0.7230650663529494,0.5765410029909448,-0.2386589074834162,-0.33331312605007773,-0.639044509254639,-0.20334682993373748,-0.6029625928791574,-0.3224923610023921,-0.5783562061600807,-0.2085182489920423,-0.18142857712616212,-0.12839432361514028,-0.4446667645294029,-0.3224923610023921,-0.5783562061600807
BF-A,0.30196531186848385,67.246,0.02525462433938873,-0.2140361,40.81355714784303,0.013,0.20417,0.08596,0.31913,0.30921,23.239381292666657,0.02,15.69186,consumer-defensive,-0.0025314753964490854,-0.27538258309501173,0.7191212143735759,-0.48331245022146185,-0.7193017535936729,-0.22488126493778415,-0.1626822562217664,0.27427274922259925,1.6580750229262338,1.1355631971124986,-0.2820665405254311,-0.3450456619626826,-0.565299186652919,0.14706905196070502,-0.47583182291763954,0.7263071782598913,-0.2820665405254311,-0.3450456619626826
TGT,0.20270197847647328,117.152,0.01921149672028776,0.29497886,53.74540534573349,-0.247,0.22015,0.050359998,0.04461,0.07296,24.767100023483273,0.067,16.591808,consumer-defensive,-0.6434456612845995,-0.19841905694038078,-0.11448002184391978,0.9932001972882185,0.5034709901532334,-0.28085293777941445,-0.14361588786997873,-0.505815931881628,-0.7920473737323743,-0.8255078393921268,0.7910809161711589,-0.12125799712028036,-0.5260146995496486,-0.3187815800229667,0.4052727498873458,-0.566746758219027,0.7910809161711589,-0.12125799712028036
PFGC,0.254690968823622,166.845,0.01777624643539498,0.08682525,56.103349514045604,-0.278,0.072519995,0.02925,0.00914,0.02569,23.411679313661793,0.064,44.585716,consumer-defensive,-0.30776802197038705,-0.12178401295364419,-0.3124613466113301,0.3894037238215105,0.7264267360116914,-0.287526483387455,-0.31975907029214723,-0.9683909198811479,-1.108621180411235,-1.217888063288735,-0.1610356339226496,-0.13554231615277412,0.6959740351285073,-0.24733779384512045,0.2761013254819156,-0.9036648084683162,-0.1610356339226496,-0.13554231615277412
REYN,0.17997210256984372,72.097,0.01561752566324559,-0.024182737,48.971412687087486,0.899,0.14998999,0.06974,0.11174,0.18016,22.247716845688508,0.072,13.96795,consumer-defensive,-0.7902057932912956,-0.2679015173839527,-0.6102396524383101,0.06740003108114348,0.05206543601191452,-0.03414702594669001,-0.2273265633534021,-0.08114965798711292,-0.19290444612166338,0.06434111346838463,-0.9786621622876776,-0.0974507987327908,-0.6405512236174978,-0.5561156543711862,0.028439480382122666,-0.10925988849844843,-0.9786621622876776,-0.0974507987327908
INGR,0.26039999626594273,41.43,0.010383459960756765,-0.26545691,27.423533163516396,-0.26,0.16193001,0.078839995,0.11942001,0.16574,22.588566699567036,-0.012,9.847116,consumer-defensive,-0.27090650875726546,-0.3151952387117302,-1.332237252860884,-0.6324701023073499,-1.9853973739260269,-0.28365152142149597,-0.21308045450185567,0.1182549122037838,-0.12435947851434136,-0.05535685201900871,-0.7392318624381605,-0.49741173164261604,-0.8204336725231214,-0.6394463334432933,-0.9671729992182909,-0.06863546820785549,-0.7392318624381605,-0.49741173164261604
KMB,0.3243298643069886,371.264,0.015577957312988132,-0.30598527,53.16111612188153,0.179,1.11727,0.10163999,0.19649,0.2024,24.216998841614817,0.027,19.176016,consumer-defensive,0.141869870287463,0.19346479586700877,-0.615697790635731,-0.7500317474951954,0.4482234395743641,-0.18914550458505092,0.9267733721898295,0.6178621321340799,0.5634989966760089,0.24895156786780429,0.4046618245283106,-0.3117155842201972,-0.41320897538762136,-0.09345437482708642,-0.16365127083529407,0.5892715172169306,0.4046618245283106,-0.3117155842201972
STZ,0.3039506417215222,133.573,0.019015332722514548,-0.19584745,38.225747186999534,,0.22636999,0.08507,0.26685,0.37028,23.971606833265163,-0.113,15.556712,consumer-defensive,0.010287216289578098,-0.1730950866164679,-0.14153928012075298,-0.4305521703150973,-0.9639924921249493,0.0,-0.13619457244542083,0.25477053329062394,1.1914700436995393,1.6424948720303292,0.2322859778871329,-0.978317139069906,-0.5711986606925666,-0.10144905014921428,-0.46484822081334887,0.7381352191437679,0.2322859778871329,-0.978317139069906
MDLZ,0.2593276662061969,83.793,0.013845508090372716,-0.0768311,58.37378542456236,0.413,0.101610005,0.03426,0.093059994,0.13271,25.096229162031417,0.082,30.574257,consumer-defensive,-0.2778302289645168,-0.2498642993760064,-0.8546753374761367,-0.08531841522970895,0.9411081261208758,-0.1387709990275836,-0.28505063186804297,-0.8586087830056449,-0.3596256360907629,-0.3295332597893697,1.0222779885333473,-0.04983640195781156,0.08434649622236884,-0.46078995527221994,0.23900623728786108,-0.45820457768845513,1.0222779885333473,-0.04983640195781156
BF-B,0.31819573515498145,67.246,0.026608897263092273,-0.24189812,38.29181942989422,0.013,0.20417,0.08596,0.31913,0.30921,23.209674249191142,0.02,15.232558,consumer-defensive,0.10226360020518226,-0.27538258309501173,0.9059323582929734,-0.5641325206476191,-0.9577450218103021,-0.22488126493778415,-0.1626822562217664,0.27427274922259925,1.6580750229262338,1.1355631971124986,-0.3029342811040145,-0.3450456619626826,-0.5853486156149328,0.2442711251343813,-0.5822529357985684,0.7263071782598913,-0.3029342811040145,-0.3450456619626826
TSN,0.11291461431315052,44.41,0.014480800485536866,0.16535294,48.766212486761816,36.022,0.02619,0.0247,0.0364,0.048639998,23.85466558807017,0.044,51.220474,consumer-defensive,-1.2231762973546008,-0.3105995727008137,-0.7670418206371865,0.6171909925193095,0.03266270191466726,7.52698014796324,-0.3750372148732787,-1.0680932597581017,-0.8653225627042787,-1.0273840363442308,0.15014049041454125,-0.23077110970273254,0.9855941743857978,-0.7669392302308671,2.7256112807990722,-0.8339592684199725,0.15014049041454125,-0.23077110970273254
CHD,0.17633804442811463,56.794,0.013458940210734875,-0.016753495,51.63742775892924,0.022,0.16779,0.08140001,0.20233999,0.22368,23.85028166663238,0.002,31.661184,consumer-defensive,-0.8136698392364218,-0.29150134186887067,-0.9079992920008667,0.08895022240442033,0.30415086992524587,-0.2229437839548046,-0.20608866927796382,0.17435150244995956,0.6157108264852356,0.4255932256744431,0.14706100068490618,-0.4307515761576452,0.1317929817011924,-0.6710568243687197,0.05671910279162052,0.2523917213329186,0.14706100068490618,-0.4307515761576452
ACI,0.281621620401962,833.074,0.018327254957480752,-0.2698198,43.484758185254606,,0.08326,0.04137,0.01695,0.043270003,22.804756477787862,0.077,40.524998,consumer-defensive,-0.13388471539629596,0.9056542322768616,-0.23645411755244616,-0.6451256483539602,-0.4667259599690496,0.0,-0.30694474667324606,-0.7028101815715478,-1.0389160371870483,-1.071959450780949,-0.5873691497662631,-0.07364360034530118,0.5187157669829945,0.17843846644270647,-0.37061720277433663,-0.7801576040531979,-0.5873691497662631,-0.07364360034530118
PM,0.2063635225922906,,0.01713037210728232,0.05445516,66.87959306997385,-0.093,,0.15456,0.36044,0.44812,26.40872154265952,0.091,26.580872,consumer-defensive,-0.6198041464785745,0.0,-0.4015545566660195,0.2955069800283091,1.7453759765631551,-0.24770048540398726,0.0,1.777477258136672,2.0267714975217714,2.288631462428298,1.9442394934838128,-0.006983444860330306,-0.08997255502380685,-0.34045290104819803,0.5977274903958256,1.5232200545216854,1.9442394934838128,-0.006983444860330306
SEB,0.24026289598769632,35.336,0.023075119333177015,0.8611932,37.773067655654685,2.77,0.11635,0.02311,0.04,0.06307,22.273749501312757,0.036,8.1235,consumer-defensive,-0.40092585013895565,-0.32459322148707426,0.41847588929758567,2.635632541931579,-1.0067956695293128,0.3686337428482728,-0.26746376239535785,-1.1029342972096086,-0.8331921509748199,-0.9076030459573363,-0.9603754989047604,-0.2688626271227159,-0.8956728758137453,-0.10234772744281474,0.6658235384168464,-0.7777983141342808,-0.9603754989047604,-0.2688626271227159
KVUE,0.4047097006671304,82.975,0.020551392936560563,-0.2674467,54.657921166393564,0.469,0.15701,0.07072,0.21617001,0.22692,24.239509285514078,0.045,20.86905,consumer-defensive,0.6608588627196821,-0.251125794274305,0.07034796999887354,-0.6382419367950598,0.589754053228703,-0.12671556180015556,-0.21895071250901954,-0.05967530785976884,0.7391453367148598,0.4524879141750781,0.42047430697832966,-0.22600967002523462,-0.33930473610002,0.1600270128147502,-0.05840114845550412,0.2282518076302874,0.42047430697832966,-0.22600967002523462
COST,0.19346942103681017,60.257,0.011910165316364128,0.010267377,54.74567177994773,0.455,0.29650998,0.08718,0.036730003,0.047020003,26.84615612198325,0.215,53.47062,consumer-defensive,-0.703057572681316,-0.28616080784343306,-1.121640430819336,0.1673303534220631,0.5980513249611846,-0.12972942110701255,-0.0525077836137123,0.3010061238709253,-0.8623772481870685,-1.0408313390903992,2.251515824396817,0.5834350751494117,1.0838174400827882,-0.7036196037813616,0.21188408575874504,-0.41367756175506365,2.251515824396817,0.5834350751494117
KDP,0.27477229970237627,85.985,0.017494351636943625,-0.11408579,62.318850194577266,-0.477,0.06312,0.036140002,0.19014,0.26216,24.402587103980757,0.094,21.57037,consumer-defensive,-0.178108767219395,-0.2464838631693188,-0.35134648478540864,-0.19338404254261232,1.314134285976147,-0.3303663406777797,-0.3309745751216192,-0.8174130470994135,0.5068245204309916,0.745009155768403,0.5350284736589972,0.007300874172163466,-0.30869074896380155,-0.25864637172470745,0.26346130091858494,0.025861513494590455,0.5350284736589972,0.007300874172163466
FLO,0.5533449070627904,111.007,0.02174563797450915,-0.53321576,48.87640103293293,,0.06178,0.06024,0.0828,0.09793,21.243978169739766,0.068,22.685715,consumer-defensive,1.6205527299927212,-0.2078956903756432,0.2350845439599997,-1.409165012232291,0.043081595553792845,0.0,-0.33257338197965397,-0.28931937860932405,-0.4511972559690338,-0.6182361196819871,-1.6837393375256995,-0.11649655744278244,-0.2600037623065758,0.5492471945256926,-0.4553611388928327,-0.42283153405999974,-1.6837393375256995,-0.11649655744278244
USFD,0.21092372453592403,122.894,0.017396205039654184,0.037118196,34.547001840270696,0.061,0.1513,0.055859998,0.02331,0.04314,23.598029616253736,0.028,27.094276,consumer-defensive,-0.5903602620520152,-0.18956391793545369,-0.36488502475805773,0.24521720737522237,-1.311836781071952,-0.21454803302856007,-0.22576353874736171,-0.3852966199424531,-0.982152309798338,-1.0730385835553775,-0.030133688919797213,-0.30695414454269926,-0.06756146814237875,-0.3816030682485089,-0.4270558689084299,-0.6665627630108826,-0.030133688919797213,-0.30695414454269926
CLX,0.3175489630909783,4876.087,0.01681661916918868,-0.27040505,41.22804804332051,0.027,5.46099,0.110369995,0.17006001,0.18846,23.16568501719137,0.001,15.46504,consumer-defensive,0.09808758297212464,7.140666791268025,-0.4448342710038479,-0.646823297921971,-0.6801095080797026,-0.22186740563092713,6.109437047848593,0.8091592586478176,0.32760831314671046,0.1332380006768011,-0.33383455841969295,-0.4355130158351431,-0.5752003224571697,2.2646400344121003,-0.5162667372108669,1.8448606550799806,-0.33383455841969295,-0.4355130158351431
ADM,0.12786165410536957,46.128,0.016873381172213188,0.5940777,62.00128527226322,0.009,0.047659997,0.01669,0.01274,0.03151,24.343900354657347,0.016,34.60714,consumer-defensive,-1.126667651991711,-0.30795012498042623,-0.43700440559742254,1.8608038137231349,1.2841068896261754,-0.22574236759688615,-0.349420514540752,-1.243613203145882,-1.0764907686817762,-1.1695772339450017,0.49380391150118214,-0.3640914206726743,0.260389712277628,-0.6238740608565199,0.9730561119174747,-0.959775430078353,0.49380391150118214,-0.3640914206726743
PPC,0.42815496156916927,89.62,0.01740946909765953,-0.4110099,30.39326727623221,-0.656,0.25812,0.093109995,0.04165,0.11023,22.635952705135082,0.016,7.6300263,consumer-defensive,0.812238025503016,-0.24087807593788205,-0.36305535379172427,-1.0546793643256018,-1.7045937429495464,-0.3689006846725945,-0.09831238309417291,0.43094774518051593,-0.8184657122654848,-0.5161359133369845,-0.7059455183405283,-0.3640914206726743,-0.9172139661916928,0.06943486525780325,-1.0427245973159143,-0.25049156587903154,-0.7059455183405283,-0.3640914206726743
SFD,0.1842714151945155,33.296,0.015138550032391066,0.14971626,37.44382806493427,0.088,0.14953,0.07285,0.08789,0.10778,23.061622501638286,0.008,10.249027,consumer-defensive,-0.7624463945630846,-0.3277392478838091,-0.6763105189108911,0.5718332769325973,-1.0379269658092196,-0.20873559007962153,-0.22787539556730316,-0.013001465236052162,-0.40576842382932704,-0.5364729463081435,-0.40693337016467257,-0.40218293809265765,-0.8028894727513985,-0.5888320537859283,-0.2249430929854146,-0.2957795577352065,-0.40693337016467257,-0.40218293809265765
KR,0.19436435629749135,415.97,0.017094545899641767,-0.008550763,49.27319880678184,0.509,0.14405,0.05763,0.034360003,0.0548,24.448084317673555,0.012,43.66883,consumer-defensive,-0.697279238583297,0.26240903904957064,-0.4064964961484415,0.1127440958539008,0.0806008654382819,-0.1181045352091355,-0.2344137997329975,-0.3465112702750052,-0.8835297692422954,-0.9762509082722284,0.566988034130648,-0.383137179382666,0.6559501712584069,-0.2804555652273893,0.0250801420276824,-0.6101764368806316,0.566988034130648,-0.383137179382666
IFF,0.24030272991425594,45.701,0.02133204467535642,-0.025375426,52.70588485207424,,0.060510002,0.02123,0.10106,0.17417999,23.679177960632828,-0.036,23.306501,basic-materials,-0.4449816796943321,-0.6115989105084326,-0.37932559526948784,-0.4739168723242138,0.6379180891064005,0.0,-0.16714837395349647,-0.7312395432290848,-0.3223235912630029,-0.2892530338823825,0.19709428043525742,-0.6799279080651915,-0.36431333495172263,-0.47863539515741754,0.05466707226072889,-0.37749113558199165,0.19709428043525742,-0.6799279080651915
CTVA,0.20710113718491424,13.64,0.014577405793181371,0.12995315,41.816783490804674,0.121,0.051370002,0.043270003,0.2369,0.23148,24.697536921651682,0.11,43.005405,basic-materials,-0.7364723699718375,-0.9555460933660869,-1.1140319089272548,-0.20666864701395582,-0.4944739098919668,-0.24084661417150025,-0.21184753893431962,-0.27903866031561286,0.5620732689355749,0.08063303701736778,1.1244873570403575,-0.16236989890952583,0.2812742439511828,-0.9353501240883931,-0.31399639035914095,0.03795502667575254,1.1244873570403575,-0.16236989890952583
SW,0.3220784126552634,78.831,0.025449577186351956,-0.14282495,42.66472002546972,-0.836,0.02113,0.03013,0.06795,0.15271,23.71678854159997,0.007,52.847218,basic-materials,0.2729612938373225,-0.25618360318570144,0.06854100208521854,-0.6759928692903778,-0.40629431493215384,-0.7982594551923605,-0.35973625210920174,-0.5486357632781519,-0.5378888153588135,-0.4278472547796725,0.23134526042479647,-0.5274964396152352,0.6038176822401929,0.028439564245613197,-0.6268488798049641,-0.4685270213814599,0.23134526042479647,-0.5274964396152352
